,tenure,PhoneService,Contract,MonthlyCharges,TotalCharges,Churn,Credit card (automatic),Electronic check,Mailed check,Total_tenure_ratio
5627,7,1,0,74.85,485.25,0,0,1,0,69.32142857142857
5628,13,1,0,96.65,1244.5,1,0,1,0,95.73076923076923
5629,1,1,0,20.05,20.05,1,0,0,1,20.05
5630,39,1,0,103.45,3994.45,1,0,1,0,102.42179487179487
5631,3,0,0,25.0,78.25,0,0,0,1,26.083333333333332
5632,58,1,2,20.3,1131.5,0,1,0,0,19.50862068965517
5633,6,1,0,26.35,184.05,0,0,0,1,30.675
5634,1,1,0,19.9,19.9,1,0,1,0,19.9
5635,22,1,0,54.7,1178.75,0,0,0,1,53.57954545454545
5636,14,0,0,46.35,667.7,1,0,1,0,47.69285714285714
5637,64,1,1,90.25,5629.15,0,1,0,0,87.95546875
5638,1,1,0,19.95,19.95,1,0,1,0,19.95
5639,6,1,0,20.65,109.3,0,0,0,1,18.216666666666665
5640,1,1,0,79.6,79.6,1,0,1,0,79.6
5641,39,1,1,25.45,958.45,0,0,0,0,24.575641025641026
5642,20,1,1,19.5,403.15,0,0,0,1,20.1575
5643,1,1,0,75.9,75.9,1,0,1,0,75.9
5644,1,1,0,76.2,76.2,1,0,1,0,76.2
5645,64,1,1,66.15,4392.5,0,1,0,0,68.6328125
5646,1,1,0,19.25,19.25,1,0,0,1,19.25
5647,46,1,0,69.1,3168.0,0,1,0,0,68.8695652173913
5648,28,0,1,39.1,1096.6,0,0,1,0,39.16428571428571
5649,33,1,0,20.05,669.45,0,0,0,1,20.28636363636364
5650,39,1,1,59.8,2343.85,0,0,1,0,60.09871794871795
5651,42,1,0,84.3,3588.4,1,0,1,0,85.43809523809524
5652,1,1,0,48.6,48.6,0,0,1,0,48.6
5653,7,1,0,79.0,522.95,1,0,1,0,74.70714285714287
5654,70,1,2,105.35,7511.9,0,1,0,0,107.31285714285714
5655,65,1,2,25.1,1725.0,0,0,0,0,26.53846153846154
5656,1,1,0,49.75,49.75,0,0,1,0,49.75
5657,18,1,0,94.75,1691.9,0,0,1,0,93.99444444444445
5658,24,1,0,93.0,2248.05,0,0,1,0,93.66875
5659,63,1,2,71.9,4479.2,0,0,0,0,71.0984126984127
5660,44,1,1,77.55,3471.1,0,0,0,1,78.88863636363637
5661,4,1,0,19.85,63.0,0,0,1,0,15.75
5662,1,1,0,70.25,70.25,1,0,1,0,70.25
5663,37,1,0,95.25,3314.15,0,0,1,0,89.57162162162163
5664,10,1,0,84.6,865.55,1,1,0,0,86.55499999999999
5665,34,0,0,25.05,852.7,0,0,0,0,25.079411764705885
5666,35,0,1,53.15,1930.9,0,1,0,0,55.16857142857143
5667,4,1,0,20.15,91.4,0,0,1,0,22.85
5668,39,1,0,101.25,3949.15,0,0,1,0,101.26025641025642
5669,43,1,1,100.55,4304.0,0,0,0,0,100.09302325581395
5670,17,1,0,24.1,409.9,1,0,0,1,24.11176470588235
5671,61,1,2,25.3,1554.9,0,0,0,0,25.49016393442623
5672,49,1,1,71.8,3472.05,0,0,1,0,70.85816326530613
5673,4,1,1,19.7,117.8,0,0,0,1,29.45
5674,64,0,2,49.85,3210.35,0,0,1,0,50.16171875
5675,3,1,0,69.6,207.4,0,0,0,1,69.13333333333334
5676,1,1,0,19.75,19.75,0,0,1,0,19.75
5677,40,1,1,80.8,3132.75,0,0,1,0,78.31875
5678,1,1,0,60.0,60.0,1,0,1,0,60.0
5679,8,1,0,86.55,649.65,1,0,1,0,81.20625
5680,1,1,0,20.85,20.85,1,0,0,1,20.85
5681,34,1,1,64.2,2106.3,0,0,0,0,61.95
5682,1,0,0,35.0,35.0,0,0,1,0,35.0
5683,39,0,0,50.75,2011.4,1,0,1,0,51.57435897435898
5684,58,1,1,105.5,6205.5,1,1,0,0,106.99137931034483
5685,45,1,2,19.2,903.7,0,0,1,0,20.082222222222224
5686,6,1,0,85.15,503.6,1,0,0,0,83.93333333333334
5687,43,1,1,90.65,3882.3,0,1,0,0,90.28604651162792
5688,41,1,2,20.0,879.8,0,0,0,1,21.458536585365852
5689,5,1,0,74.65,383.65,0,0,1,0,76.72999999999999
5690,72,0,2,61.2,4390.25,0,1,0,0,60.97569444444444
5691,4,1,1,19.95,68.2,0,0,0,1,17.05
5692,9,1,0,54.8,452.8,0,0,0,1,50.31111111111111
5693,72,1,2,73.45,5329.0,0,1,0,0,74.01388888888889
5694,33,1,1,51.45,1758.9,0,0,0,1,53.300000000000004
5695,72,1,2,80.45,5737.6,0,0,0,0,79.6888888888889
5696,22,1,0,54.2,1152.7,1,0,1,0,52.39545454545455
5697,70,1,1,109.5,7674.55,1,0,1,0,109.63642857142857
5698,21,1,0,104.4,2157.95,1,0,1,0,102.7595238095238
5699,15,1,0,85.3,1219.85,0,0,1,0,81.32333333333332
5700,29,1,0,79.3,2414.55,0,0,1,0,83.26034482758621
5701,15,1,0,76.5,1155.6,0,0,0,0,77.03999999999999
5702,71,1,0,105.1,7548.1,1,1,0,0,106.3112676056338
5703,72,1,2,25.4,1809.35,0,0,0,0,25.12986111111111
5704,19,1,0,86.85,1564.4,0,0,1,0,82.33684210526316
5705,1,1,0,19.65,19.65,0,0,0,1,19.65
5706,1,1,0,75.7,75.7,1,0,1,0,75.7
5707,2,1,0,45.55,84.4,0,0,1,0,42.2
5708,11,1,0,78.1,864.85,0,1,0,0,78.62272727272727
5709,12,1,1,19.3,228.75,0,0,0,1,19.0625
5710,70,1,2,110.5,7752.05,0,0,1,0,110.74357142857143
5711,20,1,0,90.8,1951.0,1,0,1,0,97.55
5712,23,1,0,20.3,470.6,0,0,0,0,20.460869565217394
5713,49,1,2,81.35,4060.9,0,1,0,0,82.87551020408164
5714,4,1,0,97.95,384.5,1,0,1,0,96.125
5715,32,1,0,108.15,3432.9,1,1,0,0,107.278125
5716,2,1,0,55.3,108.65,0,0,1,0,54.325
5717,69,0,2,56.55,3952.65,0,1,0,0,57.28478260869565
5718,6,1,0,80.5,463.05,1,1,0,0,77.175
5719,24,1,2,19.7,494.05,0,0,0,1,20.585416666666667
5720,32,1,1,104.05,3416.85,0,1,0,0,106.7765625
5721,27,1,2,52.85,1498.65,0,0,0,0,55.50555555555556
5722,27,1,0,104.3,2867.75,1,0,0,0,106.21296296296296
5723,58,1,0,80.65,4807.35,0,0,0,0,82.88534482758621
5724,1,1,0,71.35,71.35,1,0,0,1,71.35
5725,18,1,2,24.65,471.35,0,1,0,0,26.186111111111114
5726,47,1,2,21.3,1041.8,0,0,0,0,22.16595744680851
5727,70,1,2,110.2,7689.8,0,0,1,0,109.85428571428572
5728,13,1,0,89.4,1132.35,1,0,1,0,87.10384615384615
5729,36,1,0,51.05,1815.0,0,1,0,0,50.416666666666664
5730,67,1,2,19.8,1311.3,0,0,0,1,19.571641791044776
5731,10,1,0,19.9,199.45,0,0,0,1,19.945
5732,19,1,0,87.3,1637.3,0,0,1,0,86.17368421052632
5733,71,1,2,19.85,1326.35,0,0,0,0,18.680985915492958
5734,72,1,2,89.4,6376.55,0,0,0,1,88.56319444444445
5735,48,1,2,20.0,935.9,0,0,0,1,19.497916666666665
5736,1,1,0,20.05,20.05,0,0,0,1,20.05
5737,18,1,0,83.25,1611.15,0,0,1,0,89.50833333333334
5738,1,1,0,20.6,20.6,1,0,0,1,20.6
5739,67,1,2,102.9,6989.7,0,0,0,0,104.32388059701492
5740,69,0,2,39.1,2779.5,0,0,0,1,40.28260869565217
5741,19,1,0,99.95,1931.75,1,0,1,0,101.67105263157895
5742,72,1,2,114.5,8331.95,0,0,0,1,115.7215277777778
5743,38,1,2,20.2,735.9,0,0,0,1,19.36578947368421
5744,40,1,1,55.8,2283.3,0,0,1,0,57.0825
5745,61,1,2,24.2,1445.2,0,0,0,1,23.691803278688525
5746,10,1,0,81.0,818.05,1,1,0,0,81.80499999999999
5747,32,1,1,72.8,2333.05,0,1,0,0,72.9078125
5748,21,1,0,99.85,1992.55,0,1,0,0,94.88333333333333
5749,59,1,1,99.5,5890.0,0,0,1,0,99.83050847457628
5750,13,1,0,70.15,916.75,1,0,1,0,70.51923076923077
5751,47,1,2,20.25,1029.8,0,1,0,0,21.91063829787234
5752,69,1,2,26.0,1796.55,0,0,0,0,26.03695652173913
5753,2,1,0,19.9,33.7,0,1,0,0,16.85
5754,22,1,0,19.05,454.05,0,0,0,0,20.638636363636365
5755,15,1,0,96.5,1392.25,0,0,1,0,92.81666666666666
5756,53,1,2,19.85,1049.6,0,1,0,0,19.80377358490566
5757,28,1,0,25.7,734.6,0,0,0,1,26.235714285714288
5758,22,1,1,20.3,475.1,0,0,0,1,21.595454545454547
5759,1,1,0,70.15,70.15,1,0,0,1,70.15
5760,16,1,0,91.55,1540.05,0,0,1,0,96.253125
5761,48,0,2,39.4,1978.65,0,0,0,1,41.221875000000004
5762,30,1,0,105.7,3181.8,0,0,0,0,106.06
5763,3,1,0,70.25,229.7,0,0,1,0,76.56666666666666
5764,57,1,2,93.75,5625.55,0,0,1,0,98.69385964912281
5765,68,1,1,96.55,6581.9,1,1,0,0,96.79264705882352
5766,23,1,1,60.0,1347.15,0,0,0,0,58.571739130434786
5767,65,1,2,59.8,3808.2,0,1,0,0,58.58769230769231
5768,44,1,1,90.65,3974.15,0,0,0,0,90.32159090909092
5769,71,1,2,109.0,7661.8,0,0,0,0,107.91267605633803
5770,37,1,1,68.1,2479.25,0,1,0,0,67.00675675675676
5771,12,1,0,20.4,266.6,0,0,0,1,22.21666666666667
5772,69,1,2,81.95,5601.4,0,0,0,0,81.17971014492753
5773,35,1,0,60.55,1982.6,0,0,1,0,56.645714285714284
5774,5,1,0,65.6,339.9,0,0,0,0,67.97999999999999
5775,58,1,2,82.5,4828.05,0,0,0,0,83.24224137931034
5776,72,1,2,82.3,5980.55,0,0,0,0,83.06319444444445
5777,72,1,2,68.15,4808.7,0,0,0,1,66.7875
5778,1,1,0,20.3,20.3,0,1,0,0,20.3
5779,39,1,1,95.55,3692.85,1,0,1,0,94.68846153846154
5780,53,1,1,20.2,1068.15,0,1,0,0,20.15377358490566
5781,27,1,0,89.2,2383.6,0,0,1,0,88.28148148148148
5782,1,1,0,69.65,69.65,1,0,1,0,69.65
5783,1,1,0,89.3,89.3,1,0,1,0,89.3
5784,18,1,0,74.8,1438.05,0,0,1,0,79.89166666666667
5785,46,1,2,20.2,917.45,0,0,0,1,19.944565217391304
5786,72,1,2,84.4,6096.45,0,1,0,0,84.67291666666667
5787,36,1,0,87.55,3078.1,1,0,1,0,85.50277777777778
5788,4,0,0,25.15,99.95,0,0,1,0,24.9875
5789,25,1,2,19.8,475.2,0,1,0,0,19.008
5790,40,0,0,50.85,2036.55,0,0,1,0,50.91375
5791,63,1,0,102.4,6444.05,0,0,1,0,102.28650793650795
5792,15,1,0,96.3,1426.75,1,0,0,1,95.11666666666666
5793,14,1,0,55.5,767.55,0,1,0,0,54.824999999999996
5794,72,1,2,109.75,7932.5,0,0,0,0,110.17361111111111
5795,39,1,0,106.4,4040.65,0,0,1,0,103.60641025641026
5796,47,0,2,60.0,2768.65,0,1,0,0,58.90744680851064
5797,19,1,0,88.8,1672.35,0,1,0,0,88.01842105263158
5798,5,1,0,85.2,474.8,1,0,1,0,94.96000000000001
5799,13,0,0,35.1,446.1,1,0,1,0,34.315384615384616
5800,17,1,0,80.05,1345.65,0,0,0,0,79.15588235294118
5801,34,1,0,75.55,2425.4,0,0,1,0,71.33529411764707
5802,42,1,0,49.55,2077.95,0,0,1,0,49.474999999999994
5803,5,1,0,81.3,416.3,1,0,1,0,83.26
5804,71,1,2,23.9,1663.5,0,1,0,0,23.429577464788732
5805,19,1,0,66.4,1286.05,0,0,0,0,67.68684210526315
5806,2,1,0,19.6,35.85,1,0,1,0,17.925
5807,57,1,2,18.8,1094.35,0,1,0,0,19.19912280701754
5808,72,1,2,108.4,7719.5,0,0,1,0,107.21527777777777
5809,6,1,0,85.95,514.6,0,0,0,1,85.76666666666667
5810,17,1,0,85.45,1451.6,1,0,1,0,85.38823529411764
5811,61,1,2,80.9,4932.5,0,0,0,0,80.86065573770492
5812,1,1,0,71.0,71.0,1,0,1,0,71.0
5813,48,1,2,111.8,5443.65,0,1,0,0,113.409375
5814,16,1,0,20.6,330.25,0,1,0,0,20.640625
5815,9,1,0,85.05,746.5,1,0,1,0,82.94444444444444
5816,3,1,0,44.6,122.7,0,0,1,0,40.9
5817,1,1,0,44.4,44.4,1,0,1,0,44.4
5818,65,1,2,105.1,6631.85,0,1,0,0,102.02846153846154
5819,70,1,2,115.15,8250.0,0,1,0,0,117.85714285714286
5820,60,1,1,59.8,3561.15,0,0,0,1,59.3525
5821,69,1,1,26.3,1763.55,0,0,1,0,25.558695652173913
5822,35,1,0,70.55,2419.0,0,0,1,0,69.11428571428571
5823,22,1,0,20.05,470.2,0,0,0,1,21.37272727272727
5824,66,1,2,79.85,5234.95,0,0,0,0,79.31742424242424
5825,1,1,0,70.3,70.3,1,0,1,0,70.3
5826,1,1,0,79.35,79.35,1,0,0,0,79.35
5827,34,1,0,90.05,3097.0,0,1,0,0,91.08823529411765
5828,72,1,2,24.45,1709.1,0,0,0,0,23.737499999999997
5829,31,0,1,59.95,1848.8,0,0,1,0,59.63870967741936
5830,30,1,1,25.35,723.3,0,0,0,0,24.11
5831,9,1,0,90.8,809.75,1,0,0,0,89.97222222222223
5832,20,1,0,70.45,1470.95,1,0,1,0,73.5475
5833,19,0,0,34.3,577.15,0,1,0,0,30.376315789473683
5834,65,1,0,105.05,6914.95,0,0,1,0,106.38384615384615
5835,30,1,2,19.3,602.9,0,0,0,1,20.096666666666668
5836,6,1,1,19.15,124.4,0,0,0,1,20.733333333333334
5837,2,0,0,51.4,96.8,0,0,1,0,48.4
5838,53,1,0,71.85,3827.9,0,0,1,0,72.22452830188679
5839,7,1,0,75.4,533.05,0,0,1,0,76.14999999999999
5840,61,1,1,49.7,2961.4,0,0,0,0,48.54754098360656
5841,70,0,1,45.25,3264.45,1,0,1,0,46.635
5842,13,1,0,78.75,995.35,0,0,1,0,76.56538461538462
5843,35,1,1,81.6,2815.25,0,0,0,0,80.43571428571428
5844,2,1,0,70.4,154.8,0,1,0,0,77.4
5845,3,1,0,75.8,246.3,1,0,1,0,82.10000000000001
5846,3,1,0,76.1,257.6,0,0,1,0,85.86666666666667
5847,62,1,1,94.0,5757.2,0,0,0,0,92.85806451612903
5848,72,1,2,103.95,7517.7,0,1,0,0,104.4125
5849,63,1,2,19.95,1234.8,0,0,0,0,19.599999999999998
5850,20,1,0,71.3,1389.2,1,1,0,0,69.46000000000001
5851,35,1,1,110.8,3836.3,0,0,0,0,109.60857142857144
5852,21,1,0,69.1,1474.75,1,0,1,0,70.22619047619048
5853,62,1,1,96.1,6001.45,0,0,1,0,96.79758064516129
5854,15,1,0,48.8,720.1,0,0,0,1,48.00666666666667
5855,55,1,0,50.55,2832.75,0,1,0,0,51.50454545454546
5856,11,1,0,44.65,472.25,0,0,0,1,42.93181818181818
5857,17,1,0,88.25,1460.65,1,0,1,0,85.92058823529412
5858,61,1,1,19.45,1336.35,0,0,0,0,21.907377049180326
5859,71,1,2,89.3,6388.65,0,1,0,0,89.98098591549295
5860,2,1,0,70.0,153.05,1,0,0,0,76.525
5861,35,1,2,19.25,677.9,0,0,0,1,19.36857142857143
5862,17,1,0,70.5,1165.6,0,0,0,0,68.56470588235294
5863,21,1,0,97.35,2119.5,1,0,1,0,100.92857142857143
5864,47,1,2,19.65,921.55,0,0,0,0,19.607446808510637
5865,3,1,0,20.85,72.0,0,0,0,1,24.0
5866,3,1,0,19.65,68.35,0,0,0,1,22.78333333333333
5867,44,1,2,19.35,847.25,0,1,0,0,19.255681818181817
5868,1,1,0,44.0,44.0,0,0,0,1,44.0
5869,44,1,1,94.4,4295.35,0,0,1,0,97.62159090909091
5870,5,1,0,25.9,135.0,1,0,0,0,27.0
5871,24,1,0,55.65,1400.55,1,0,0,0,58.356249999999996
5872,1,1,0,69.65,69.65,1,0,1,0,69.65
5873,18,1,0,75.4,1380.4,0,0,1,0,76.6888888888889
5874,10,1,0,100.6,1060.2,1,0,1,0,106.02000000000001
5875,65,1,2,71.0,4386.2,0,0,0,0,67.48
5876,1,1,0,86.0,86.0,1,0,1,0,86.0
5877,53,1,1,106.95,5785.5,1,1,0,0,109.16037735849056
5878,3,1,1,21.2,52.05,0,0,0,1,17.349999999999998
5879,33,1,2,61.05,2018.4,0,0,0,1,61.163636363636364
5880,3,0,0,29.6,79.45,1,0,1,0,26.483333333333334
5881,34,1,1,79.95,2727.3,0,0,0,0,80.21470588235294
5882,14,1,2,19.7,263.65,0,0,0,1,18.832142857142856
5883,13,1,0,20.3,275.4,0,0,0,1,21.184615384615384
5884,46,0,1,59.9,2816.65,1,0,0,0,61.231521739130436
5885,23,1,1,24.35,538.5,0,0,0,1,23.41304347826087
5886,47,1,2,19.75,948.9,0,0,0,1,20.18936170212766
5887,17,1,0,50.3,846.8,0,0,0,1,49.811764705882354
5888,49,1,0,95.6,4783.5,1,0,1,0,97.62244897959184
5889,59,0,0,50.25,2997.45,0,0,1,0,50.80423728813559
5890,69,1,2,85.35,5897.4,0,1,0,0,85.4695652173913
5891,11,0,1,41.6,470.6,1,0,1,0,42.78181818181818
5892,10,1,0,51.65,524.5,0,0,0,1,52.45
5893,12,1,2,24.0,269.65,0,0,0,0,22.47083333333333
5894,45,1,0,100.85,4740.0,1,1,0,0,105.33333333333333
5895,39,1,0,59.85,2341.5,0,0,0,1,60.03846153846154
5896,71,1,2,25.45,1789.65,0,1,0,0,25.206338028169014
5897,71,1,2,23.9,1626.4,0,1,0,0,22.907042253521126
5898,33,1,1,24.15,800.3,0,1,0,0,24.25151515151515
5899,67,1,0,75.7,5060.85,0,0,0,1,75.53507462686568
5900,37,0,0,40.2,1448.8,1,0,0,0,39.15675675675676
5901,49,1,0,84.5,4254.85,1,0,1,0,86.83367346938776
5902,9,1,0,50.85,466.6,0,0,0,1,51.84444444444445
5903,52,1,2,91.6,4627.8,0,1,0,0,88.99615384615385
5904,70,1,1,98.9,6838.6,0,0,1,0,97.69428571428573
5905,1,1,0,85.0,85.0,0,0,1,0,85.0
5906,14,1,0,78.95,1101.85,1,0,1,0,78.70357142857142
5907,1,1,0,44.3,44.3,0,0,0,1,44.3
5908,1,1,0,20.2,20.2,1,0,0,1,20.2
5909,52,1,1,80.2,4297.6,0,0,0,1,82.64615384615385
5910,6,1,0,60.9,414.1,0,0,0,1,69.01666666666667
5911,7,0,0,34.2,256.6,0,0,0,1,36.65714285714286
5912,47,1,0,85.2,3969.35,1,0,0,0,84.45425531914893
5913,26,1,1,87.15,2274.1,0,1,0,0,87.46538461538461
5914,25,1,0,54.3,1296.8,0,0,1,0,51.872
5915,69,1,2,19.1,1268.85,0,0,0,1,18.389130434782608
5916,72,1,2,112.75,8192.6,0,1,0,0,113.78611111111111
5917,4,1,0,19.95,59.25,0,0,0,1,14.8125
5918,59,1,2,19.5,1147.85,0,0,0,1,19.45508474576271
5919,67,1,2,65.55,4361.55,0,0,0,0,65.09776119402986
5920,26,1,0,78.8,2006.1,0,0,1,0,77.1576923076923
5921,27,1,1,78.2,2078.95,0,0,0,1,76.99814814814815
5922,72,1,2,105.25,7609.75,0,0,0,0,105.69097222222223
5923,6,1,0,89.25,487.05,0,0,1,0,81.175
5924,62,1,2,20.65,1218.45,0,1,0,0,19.65241935483871
5925,20,1,1,68.7,1416.2,0,0,1,0,70.81
5926,6,1,0,78.65,483.3,0,1,0,0,80.55
5927,51,1,2,24.75,1234.6,0,0,0,1,24.2078431372549
5928,61,1,2,19.75,1311.6,0,1,0,0,21.501639344262294
5929,62,1,0,89.1,5618.3,0,0,1,0,90.61774193548388
5930,72,1,2,84.7,6185.15,0,0,0,0,85.9048611111111
5931,13,1,0,98.0,1237.85,1,0,1,0,95.21923076923076
5932,5,1,0,94.45,498.1,1,0,1,0,99.62
5933,3,1,0,105.0,294.45,1,0,1,0,98.14999999999999
5934,26,1,0,93.85,2381.55,1,0,1,0,91.59807692307693
5935,13,1,0,59.9,788.35,0,0,1,0,60.642307692307696
5936,38,1,2,19.95,756.4,0,0,0,1,19.905263157894737
5937,8,1,0,84.0,613.4,1,0,1,0,76.675
5938,34,1,0,108.9,3625.2,0,0,1,0,106.62352941176471
5939,18,0,0,33.6,550.35,0,0,0,1,30.575000000000003
5940,56,1,1,85.85,4793.8,0,0,0,1,85.60357142857143
5941,36,0,0,34.85,1267.2,0,0,0,0,35.2
5942,9,0,0,48.75,442.2,1,0,1,0,49.13333333333333
5943,1,1,0,84.85,84.85,1,0,1,0,84.85
5944,12,1,0,56.65,654.85,1,0,0,1,54.57083333333333
5945,57,1,0,95.3,5567.45,0,1,0,0,97.67456140350878
5946,42,1,1,73.9,3160.55,1,1,0,0,75.25119047619049
5947,33,1,2,24.5,740.3,1,0,0,1,22.433333333333334
5948,70,1,2,84.6,5706.2,0,0,0,0,81.51714285714286
5949,68,0,0,44.95,3085.35,0,0,1,0,45.37279411764706
5950,1,0,0,24.7,24.7,0,0,1,0,24.7
5951,37,1,0,100.3,3541.4,0,1,0,0,95.71351351351352
5952,4,1,0,25.45,84.2,0,0,0,1,21.05
5953,1,1,0,50.7,50.7,0,0,0,1,50.7
5954,20,0,0,55.0,1165.55,0,1,0,0,58.277499999999996
5955,72,1,2,68.4,4855.35,0,0,0,0,67.43541666666667
5956,31,1,0,89.9,2806.9,1,0,1,0,90.54516129032258
5957,18,1,0,78.55,1422.65,1,0,1,0,79.03611111111111
5958,11,1,0,55.05,608.15,0,0,0,0,55.28636363636363
5959,33,1,2,19.8,641.35,0,1,0,0,19.434848484848487
5960,62,1,1,84.45,4959.15,0,0,1,0,79.98629032258064
5961,1,0,0,35.9,35.9,0,0,0,1,35.9
5962,16,1,0,80.75,1321.3,0,0,0,0,82.58125
5963,22,1,1,78.65,1663.75,0,0,0,1,75.625
5964,49,1,0,61.75,3024.15,0,0,0,0,61.71734693877551
5965,36,1,1,63.7,2188.5,0,1,0,0,60.791666666666664
5966,42,1,0,99.45,4138.05,1,0,1,0,98.525
5967,4,0,0,25.2,102.5,1,0,0,0,25.625
5968,12,1,1,74.05,872.65,1,0,0,1,72.72083333333333
5969,31,1,0,87.6,2724.25,0,0,1,0,87.87903225806451
5970,5,1,0,89.15,413.25,0,0,1,0,82.65
5971,66,1,2,20.0,1374.2,0,1,0,0,20.82121212121212
5972,15,1,0,55.0,757.1,1,1,0,0,50.473333333333336
5973,64,1,2,104.4,6692.65,0,0,0,0,104.57265625
5974,10,1,0,20.05,218.5,0,1,0,0,21.85
5975,7,1,0,89.75,608.8,1,0,1,0,86.97142857142856
5976,29,0,0,34.3,1004.75,0,0,1,0,34.64655172413793
5977,57,1,2,20.65,1125.6,0,0,0,0,19.74736842105263
5978,46,1,0,84.25,3847.6,0,0,0,1,83.64347826086956
5979,53,1,2,19.65,978.0,0,0,0,0,18.452830188679247
5980,17,1,1,79.85,1387.35,0,1,0,0,81.60882352941177
5981,38,1,2,20.2,746.05,0,0,0,1,19.632894736842104
5982,15,1,1,19.8,304.6,0,0,0,1,20.30666666666667
5983,22,0,0,50.35,1098.85,0,0,1,0,49.94772727272727
5984,14,1,0,85.15,1139.2,1,0,1,0,81.37142857142858
5985,57,1,1,74.6,4368.95,0,0,0,0,76.64824561403509
5986,11,1,0,79.15,827.7,0,1,0,0,75.24545454545455
5987,1,1,2,20.35,20.35,0,0,0,1,20.35
5988,12,1,2,21.05,262.05,0,0,0,0,21.837500000000002
5989,3,1,0,94.6,279.55,1,0,1,0,93.18333333333334
5990,36,1,0,94.7,3512.5,0,0,1,0,97.56944444444444
5991,16,1,0,94.25,1483.25,1,0,1,0,92.703125
5992,65,1,1,72.45,4653.85,1,1,0,0,71.59769230769231
5993,2,1,0,74.95,151.75,0,0,1,0,75.875
5994,42,1,0,105.2,4400.75,1,0,1,0,104.7797619047619
5995,72,1,2,111.95,8033.1,0,0,0,0,111.57083333333334
5996,62,1,2,19.85,1253.65,0,0,0,0,20.220161290322583
5997,6,1,0,89.75,552.65,0,0,1,0,92.10833333333333
5998,48,1,2,20.05,1036.0,0,0,0,1,21.583333333333332
5999,35,1,2,108.95,4025.5,0,0,1,0,115.01428571428572
6000,52,1,1,19.65,928.4,0,1,0,0,17.853846153846153
6001,1,0,0,24.9,24.9,0,0,0,1,24.9
6002,6,1,0,82.85,460.25,1,0,1,0,76.70833333333333
6003,71,1,2,93.2,6506.15,0,1,0,0,91.63591549295774
6004,67,1,1,84.8,5598.3,0,0,0,0,83.55671641791045
6005,60,1,1,71.75,4374.55,0,0,1,0,72.90916666666666
6006,23,0,0,30.35,678.75,0,0,0,0,29.51086956521739
6007,39,0,1,54.85,2191.7,0,0,0,0,56.197435897435895
6008,15,1,1,19.5,239.75,0,0,0,1,15.983333333333333
6009,53,1,0,103.85,5485.5,1,0,1,0,103.5
6010,24,1,2,24.2,609.05,0,0,0,1,25.37708333333333
6011,37,1,0,19.35,683.75,0,0,1,0,18.47972972972973
6012,5,1,0,83.6,404.2,1,0,1,0,80.84
6013,50,1,1,100.65,5189.75,0,0,1,0,103.795
6014,54,1,1,94.1,5060.9,0,1,0,0,93.72037037037036
6015,3,1,0,74.55,233.65,0,0,1,0,77.88333333333334
6016,68,1,1,108.45,7176.55,1,0,1,0,105.53750000000001
6017,5,1,0,56.15,291.45,0,0,1,0,58.29
6018,33,1,2,20.35,689.75,0,0,0,1,20.901515151515152
6019,41,1,1,80.55,3263.9,0,0,1,0,79.60731707317073
6020,34,0,1,61.25,1993.2,0,0,0,1,58.62352941176471
6021,13,1,0,20.45,254.5,0,0,0,1,19.576923076923077
6022,20,1,0,18.9,347.65,0,1,0,0,17.3825
6023,51,1,2,19.6,967.9,0,1,0,0,18.978431372549018
6024,3,1,0,91.5,242.95,1,1,0,0,80.98333333333333
6025,41,1,0,45.2,1841.9,0,0,0,0,44.924390243902444
6026,13,1,0,19.45,232.1,0,1,0,0,17.853846153846153
6027,35,1,2,25.45,809.25,0,0,0,0,23.12142857142857
6028,12,1,0,80.85,866.45,1,0,0,0,72.20416666666667
6029,4,1,0,94.9,360.55,0,0,0,1,90.1375
6030,43,0,0,49.05,2076.2,1,0,0,0,48.283720930232555
6031,12,0,0,29.3,355.9,0,0,0,1,29.65833333333333
6032,68,1,0,105.3,7299.65,1,0,1,0,107.34779411764706
6033,25,1,0,88.95,2291.2,1,0,1,0,91.648
6034,7,1,1,20.25,129.15,0,0,0,1,18.45
6035,66,1,1,110.85,7491.75,1,0,1,0,113.51136363636364
6036,53,1,1,110.5,5835.5,0,0,1,0,110.10377358490567
6037,63,1,0,109.4,7031.45,0,0,0,0,111.61031746031746
6038,70,1,2,114.2,7723.9,1,0,0,0,110.34142857142857
6039,27,0,0,36.5,1032.0,1,0,0,0,38.22222222222222
6040,1,1,0,70.75,70.75,1,0,0,1,70.75
6041,5,1,0,19.95,109.6,0,0,0,1,21.919999999999998
6042,37,1,1,19.6,727.8,0,0,0,1,19.67027027027027
6043,3,0,0,40.15,130.75,1,0,0,1,43.583333333333336
6044,12,1,0,76.6,893.0,0,0,1,0,74.41666666666667
6045,38,1,1,19.6,763.1,0,1,0,0,20.08157894736842
6046,9,1,0,85.3,781.4,0,1,0,0,86.82222222222222
6047,13,1,0,65.85,902.25,0,0,1,0,69.40384615384616
6048,29,1,0,94.45,2653.65,1,0,1,0,91.5051724137931
6049,47,1,2,20.05,1016.7,0,1,0,0,21.631914893617022
6050,61,1,0,99.4,5943.65,0,0,0,0,97.43688524590164
6051,16,1,0,20.0,275.7,0,0,0,1,17.23125
6052,41,1,2,78.45,3126.45,0,0,1,0,76.25487804878048
6053,43,1,2,25.1,1070.15,0,0,1,0,24.887209302325584
